Tag,date,X,Y,month,long,lat
183953,2019-10-06,-913728.725612568000000,1646370.247696030000000,10.000000000000000,187.293657871089000,63.618061099315500
183953,2019-10-07,-913728.725612568000000,1646370.247696030000000,10.000000000000000,187.293657871089000,63.618061099315500
183953,2019-10-08,-913728.725612568000000,1646370.247696030000000,10.000000000000000,187.293657871089000,63.618061099315500
183953,2019-10-09,-913728.725612568000000,1646370.247696030000000,10.000000000000000,187.293657871089000,63.618061099315500
183953,2019-10-10,-913728.725612568000000,1646370.247696030000000,10.000000000000000,187.293657871089000,63.618061099315500
183953,2019-10-11,-916859.684906497000000,1646370.247696030000000,10.000000000000000,187.232912335493000,63.610257300439200
183953,2019-10-12,-916859.684906497000000,1646370.247696030000000,10.000000000000000,187.232912335493000,63.610257300439200
183953,2019-10-13,-916859.684906497000000,1646370.247696030000000,10.000000000000000,187.232912335493000,63.610257300439200
183953,2019-10-14,-919990.644200426000000,1646370.247696030000000,10.000000000000000,187.172199049543000,63.602428948114400
183953,2019-10-15,-923121.603494355000000,1646370.247696030000000,10.000000000000000,187.111518088970000,63.594576062350200
183953,2019-10-16,-923121.603494355000000,1646370.247696030000000,10.000000000000000,187.111518088970000,63.594576062350200
183953,2019-10-17,-926252.562788284000000,1643239.288402100000000,10.000000000000000,187.068638892255000,63.559801593542900
183953,2019-10-18,-926252.562788284000000,1640108.329108170000000,10.000000000000000,187.086375865565000,63.532903137200900
183953,2019-10-19,-929383.522082213000000,1640108.329108170000000,10.000000000000000,187.025860732355000,63.525016066067400
